"ISIN_CDE","SELL_PRICE","PRICE_DATE"
"TW000T0718Y4",8.91000000,"2009-05-13"
"TW000T0718Y4",8.95000000,"2009-05-14"
"TW000T0718Y4",8.92000000,"2009-05-15"
"TW000T0718Y4",9.11000000,"2009-05-18"
"TW000T0718Y4",9.16000000,"2009-05-19"
"TW000T0718Y4",9.13000000,"2009-05-20"
"TW000T0718Y4",8.99000000,"2009-05-21"
"TW000T0718Y4",8.97000000,"2009-05-22"
"TW000T0718Y4",8.96000000,"2009-05-25"
"TW000T0718Y4",9.14000000,"2009-05-26"
"TW000T0718Y4",9.10000000,"2009-05-27"
"TW000T0718Y4",9.43000000,"2009-06-01"
"TW000T0718Y4",9.45000000,"2009-06-02"
"TW000T0718Y4",9.40000000,"2009-06-03"
"TW000T0718Y4",9.50000000,"2009-06-04"
"TW000T0718Y4",9.52000000,"2009-06-05"
"TW000T0718Y4",9.53000000,"2009-06-06"
"TW000T0718Y4",9.54000000,"2009-06-08"
"TW000T0718Y4",9.65000000,"2009-06-09"
"TW000T0718Y4",9.62000000,"2009-06-10"
"TW000T0718Y4",9.67000000,"2009-06-11"
"TW000T0718Y4",9.63000000,"2009-06-12"
"TW000T0718Y4",9.50000000,"2009-06-15"
"TW000T0718Y4",9.39000000,"2009-06-16"
"TW000T0718Y4",9.41000000,"2009-06-17"
"TW000T0718Y4",9.40000000,"2009-06-18"
"TW000T0718Y4",9.48000000,"2009-06-19"
"TW000T0718Y4",9.21000000,"2009-06-22"
"TW000T0718Y4",9.19000000,"2009-06-23"
"TW000T0718Y4",9.33000000,"2009-06-24"
"TW000T0718Y4",9.50000000,"2009-06-25"
"TW000T0718Y4",9.49000000,"2009-06-26"
"TW000T0718Y4",9.53000000,"2009-06-29"
"TW000T0718Y4",9.51000000,"2009-06-30"
"TW000T0718Y4",9.45000000,"2009-07-01"
"TW000T0718Y4",9.36000000,"2009-07-02"
"TW000T0718Y4",9.36000000,"2009-07-03"
"TW000T0718Y4",9.33000000,"2009-07-06"
"TW000T0718Y4",9.19000000,"2009-07-07"
"TW000T0718Y4",9.17000000,"2009-07-08"
"TW000T0718Y4",9.23000000,"2009-07-09"
"TW000T0718Y4",9.24000000,"2009-07-10"
"TW000T0718Y4",9.36000000,"2009-07-13"
"TW000T0718Y4",9.39000000,"2009-07-14"
"TW000T0718Y4",9.67000000,"2009-07-15"
"TW000T0718Y4",9.77000000,"2009-07-16"
"TW000T0718Y4",9.79000000,"2009-07-17"
"TW000T0718Y4",9.87000000,"2009-07-20"
"TW000T0718Y4",9.90000000,"2009-07-21"
"TW000T0718Y4",9.95000000,"2009-07-22"
"TW000T0718Y4",10.08000000,"2009-07-23"
"TW000T0718Y4",10.11000000,"2009-07-24"
"TW000T0718Y4",10.13000000,"2009-07-27"
"TW000T0718Y4",10.11000000,"2009-07-28"
"TW000T0718Y4",10.10000000,"2009-07-29"
"TW000T0718Y4",10.16000000,"2009-07-30"
"TW000T0718Y4",10.10000000,"2009-07-31"
"TW000T0718Y4",10.24000000,"2009-08-03"
"TW000T0718Y4",10.21000000,"2009-08-04"
"TW000T0718Y4",10.13000000,"2009-08-05"
"TW000T0718Y4",10.07000000,"2009-08-06"
"TW000T0718Y4",10.13000000,"2009-08-10"
"TW000T0718Y4",10.09000000,"2009-08-11"
"TW000T0718Y4",10.21000000,"2009-08-12"
"TW000T0718Y4",10.29000000,"2009-08-13"
"TW000T0718Y4",10.23000000,"2009-08-14"
"TW000T0718Y4",10.00000000,"2009-08-17"
"TW000T0718Y4",10.08000000,"2009-08-18"
"TW000T0718Y4",10.10000000,"2009-08-19"
"TW000T0718Y4",10.22000000,"2009-08-20"
"TW000T0718Y4",10.28000000,"2009-08-21"
"TW000T0718Y4",10.28000000,"2009-08-24"
"TW000T0718Y4",10.30000000,"2009-08-25"
"TW000T0718Y4",10.31000000,"2009-08-26"
"TW000T0718Y4",10.29000000,"2009-08-27"
"TW000T0718Y4",10.32000000,"2009-08-28"
"TW000T0718Y4",10.25000000,"2009-08-31"
"TW000T0718Y4",10.14000000,"2009-09-01"
"TW000T0718Y4",10.14000000,"2009-09-02"
"TW000T0718Y4",10.22000000,"2009-09-03"
"TW000T0718Y4",10.37000000,"2009-09-04"
"TW000T0718Y4",10.43000000,"2009-09-07"
"TW000T0718Y4",10.48000000,"2009-09-08"
"TW000T0718Y4",10.57000000,"2009-09-09"
"TW000T0718Y4",10.62000000,"2009-09-10"
"TW000T0718Y4",10.61000000,"2009-09-11"
"TW000T0718Y4",10.61000000,"2009-09-14"
"TW000T0718Y4",10.62000000,"2009-09-15"
"TW000T0718Y4",10.72000000,"2009-09-16"
"TW000T0718Y4",10.68000000,"2009-09-17"
"TW000T0718Y4",10.67000000,"2009-09-18"
"TW000T0718Y4",10.67000000,"2009-09-21"
"TW000T0718Y4",10.76000000,"2009-09-22"
"TW000T0718Y4",10.75000000,"2009-09-23"
"TW000T0718Y4",10.71000000,"2009-09-24"
"TW000T0718Y4",10.56000000,"2009-09-25"
"TW000T0718Y4",10.61000000,"2009-09-28"
"TW000T0718Y4",10.57000000,"2009-09-29"
"TW000T0718Y4",10.50000000,"2009-09-30"
"TW000T0718Y4",10.31000000,"2009-10-01"
"TW000T0718Y4",10.26000000,"2009-10-02"
"TW000T0718Y4",10.26000000,"2009-10-05"
"TW000T0718Y4",10.38000000,"2009-10-06"
"TW000T0718Y4",10.47000000,"2009-10-07"
"TW000T0718Y4",10.55000000,"2009-10-08"
"TW000T0718Y4",10.65000000,"2009-10-09"
"TW000T0718Y4",10.67000000,"2009-10-12"
"TW000T0718Y4",10.69000000,"2009-10-13"
"TW000T0718Y4",10.84000000,"2009-10-14"
"TW000T0718Y4",10.84000000,"2009-10-15"
"TW000T0718Y4",10.76000000,"2009-10-16"
"TW000T0718Y4",10.88000000,"2009-10-19"
"TW000T0718Y4",10.88000000,"2009-10-20"
"TW000T0718Y4",10.90000000,"2009-10-21"
"TW000T0718Y4",10.94000000,"2009-10-22"
"TW000T0718Y4",10.97000000,"2009-10-23"
"TW000T0718Y4",10.95000000,"2009-10-26"
"TW000T0718Y4",10.83000000,"2009-10-27"
"TW000T0718Y4",10.62000000,"2009-10-28"
"TW000T0718Y4",10.75000000,"2009-10-29"
"TW000T0718Y4",10.59000000,"2009-10-30"
"TW000T0718Y4",10.64000000,"2009-11-02"
"TW000T0718Y4",10.65000000,"2009-11-03"
"TW000T0718Y4",10.70000000,"2009-11-04"
"TW000T0718Y4",10.88000000,"2009-11-05"
"TW000T0718Y4",10.92000000,"2009-11-06"
"TW000T0718Y4",11.06000000,"2009-11-09"
"TW000T0718Y4",11.10000000,"2009-11-10"
"TW000T0718Y4",11.14000000,"2009-11-11"
"TW000T0718Y4",11.09000000,"2009-11-12"
"TW000T0718Y4",11.17000000,"2009-11-13"
"TW000T0718Y4",11.23000000,"2009-11-16"
"TW000T0718Y4",11.24000000,"2009-11-17"
"TW000T0718Y4",11.20000000,"2009-11-18"
"TW000T0718Y4",11.10000000,"2009-11-19"
"TW000T0718Y4",11.07000000,"2009-11-20"
"TW000T0718Y4",11.16000000,"2009-11-23"
"TW000T0718Y4",11.14000000,"2009-11-24"
"TW000T0718Y4",11.21000000,"2009-11-25"
"TW000T0718Y4",11.21000000,"2009-11-26"
"TW000T0718Y4",11.04000000,"2009-11-27"
"TW000T0718Y4",11.07000000,"2009-11-30"
"TW000T0718Y4",11.25000000,"2009-12-01"
"TW000T0718Y4",11.27000000,"2009-12-02"
"TW000T0718Y4",11.23000000,"2009-12-03"
"TW000T0718Y4",11.33000000,"2009-12-04"
"TW000T0718Y4",11.32000000,"2009-12-07"
"TW000T0718Y4",11.26000000,"2009-12-08"
"TW000T0718Y4",11.32000000,"2009-12-09"
"TW000T0718Y4",11.37000000,"2009-12-10"
"TW000T0718Y4",11.35000000,"2009-12-11"
"TW000T0718Y4",11.45000000,"2009-12-14"
"TW000T0718Y4",11.39000000,"2009-12-15"
"TW000T0718Y4",11.45000000,"2009-12-16"
"TW000T0718Y4",11.32000000,"2009-12-17"
"TW000T0718Y4",11.46000000,"2009-12-18"
"TW000T0718Y4",11.55000000,"2009-12-21"
"TW000T0718Y4",11.61000000,"2009-12-22"
"TW000T0718Y4",11.69000000,"2009-12-23"
"TW000T0718Y4",11.76000000,"2009-12-24"
"TW000T0718Y4",11.75000000,"2009-12-25"
"TW000T0718Y4",11.79000000,"2009-12-28"
"TW000T0718Y4",11.76000000,"2009-12-29"
"TW000T0718Y4",11.79000000,"2009-12-30"
"TW000T0718Y4",11.64000000,"2009-12-31"
"TW000T0718Y4",11.81000000,"2010-01-04"
"TW000T0718Y4",11.88000000,"2010-01-05"
"TW000T0718Y4",11.85000000,"2010-01-06"
"TW000T0718Y4",11.78000000,"2010-01-07"
"TW000T0718Y4",11.85000000,"2010-01-08"
"TW000T0718Y4",11.77000000,"2010-01-11"
"TW000T0718Y4",11.68000000,"2010-01-12"
"TW000T0718Y4",11.75000000,"2010-01-13"
"TW000T0718Y4",11.82000000,"2010-01-14"
"TW000T0718Y4",11.75000000,"2010-01-15"
"TW000T0718Y4",11.71000000,"2010-01-18"
"TW000T0718Y4",11.80000000,"2010-01-19"
"TW000T0718Y4",11.74000000,"2010-01-20"
"TW000T0718Y4",11.60000000,"2010-01-21"
"TW000T0718Y4",11.32000000,"2010-01-22"
"TW000T0718Y4",11.33000000,"2010-01-25"
"TW000T0718Y4",11.26000000,"2010-01-26"
"TW000T0718Y4",11.31000000,"2010-01-27"
"TW000T0718Y4",11.13000000,"2010-01-28"
"TW000T0718Y4",10.90000000,"2010-01-29"
"TW000T0718Y4",11.02000000,"2010-02-01"
"TW000T0718Y4",11.08000000,"2010-02-02"
"TW000T0718Y4",11.13000000,"2010-02-03"
"TW000T0718Y4",10.85000000,"2010-02-04"
"TW000T0718Y4",10.86000000,"2010-02-05"
"TW000T0718Y4",10.85000000,"2010-02-06"
"TW000T0718Y4",10.80000000,"2010-02-08"
"TW000T0718Y4",10.84000000,"2010-02-09"
"TW000T0718Y4",10.81000000,"2010-02-10"
"TW000T0718Y4",11.18000000,"2010-02-22"
"TW000T0718Y4",11.04000000,"2010-02-23"
"TW000T0718Y4",11.10000000,"2010-02-24"
"TW000T0718Y4",11.09000000,"2010-02-25"
"TW000T0718Y4",11.10000000,"2010-02-26"
"TW000T0718Y4",11.24000000,"2010-03-01"
"TW000T0718Y4",11.29000000,"2010-03-02"
"TW000T0718Y4",11.29000000,"2010-03-03"
"TW000T0718Y4",11.31000000,"2010-03-04"
"TW000T0718Y4",11.43000000,"2010-03-05"
"TW000T0718Y4",11.41000000,"2010-03-08"
"TW000T0718Y4",11.40000000,"2010-03-09"
"TW000T0718Y4",11.47000000,"2010-03-10"
"TW000T0718Y4",11.52000000,"2010-03-11"
"TW000T0718Y4",11.51000000,"2010-03-12"
"TW000T0718Y4",11.44000000,"2010-03-15"
"TW000T0718Y4",11.51000000,"2010-03-16"
"TW000T0718Y4",11.57000000,"2010-03-17"
"TW000T0718Y4",11.59000000,"2010-03-18"
"TW000T0718Y4",11.52000000,"2010-03-19"
"TW000T0718Y4",11.58000000,"2010-03-22"
"TW000T0718Y4",11.66000000,"2010-03-23"
"TW000T0718Y4",11.60000000,"2010-03-24"
"TW000T0718Y4",11.65000000,"2010-03-25"
"TW000T0718Y4",11.64000000,"2010-03-26"
"TW000T0718Y4",11.66000000,"2010-03-29"
"TW000T0718Y4",11.71000000,"2010-03-30"
"TW000T0718Y4",11.68000000,"2010-03-31"
"TW000T0718Y4",11.90000000,"2010-04-01"
"TW000T0718Y4",11.89000000,"2010-04-02"
"TW000T0718Y4",11.95000000,"2010-04-06"
"TW000T0718Y4",11.89000000,"2010-04-07"
"TW000T0718Y4",11.95000000,"2010-04-08"
"TW000T0718Y4",11.99000000,"2010-04-09"
"TW000T0718Y4",12.00000000,"2010-04-12"
"TW000T0718Y4",12.02000000,"2010-04-13"
"TW000T0718Y4",12.12000000,"2010-04-14"
"TW000T0718Y4",12.10000000,"2010-04-15"
"TW000T0718Y4",11.97000000,"2010-04-16"
"TW000T0718Y4",11.92000000,"2010-04-19"
"TW000T0718Y4",11.98000000,"2010-04-20"
"TW000T0718Y4",12.03000000,"2010-04-21"
"TW000T0718Y4",12.06000000,"2010-04-22"
"TW000T0718Y4",12.11000000,"2010-04-23"
"TW000T0718Y4",12.08000000,"2010-04-26"
"TW000T0718Y4",11.89000000,"2010-04-27"
"TW000T0718Y4",11.90000000,"2010-04-28"
"TW000T0718Y4",11.95000000,"2010-04-29"
"TW000T0718Y4",11.80000000,"2010-04-30"
"TW000T0718Y4",11.90000000,"2010-05-03"
"TW000T0718Y4",11.59000000,"2010-05-04"
"TW000T0718Y4",11.57000000,"2010-05-05"
"TW000T0718Y4",11.32000000,"2010-05-06"
"TW000T0718Y4",11.09000000,"2010-05-07"
"TW000T0718Y4",11.46000000,"2010-05-10"
"TW000T0718Y4",11.45000000,"2010-05-11"
"TW000T0718Y4",11.67000000,"2010-05-12"
"TW000T0718Y4",11.55000000,"2010-05-13"
"TW000T0718Y4",11.36000000,"2010-05-14"
"TW000T0718Y4",11.40000000,"2010-05-17"
"TW000T0718Y4",11.22000000,"2010-05-18"
"TW000T0718Y4",11.13000000,"2010-05-19"
"TW000T0718Y4",10.79000000,"2010-05-20"
"TW000T0718Y4",10.91000000,"2010-05-21"
"TW000T0718Y4",10.83000000,"2010-05-24"
"TW000T0718Y4",10.81000000,"2010-05-25"
"TW000T0718Y4",10.81000000,"2010-05-26"
"TW000T0718Y4",11.11000000,"2010-05-27"
"TW000T0718Y4",11.05000000,"2010-05-28"
"TW000T0718Y4",11.05000000,"2010-05-31"
"TW000T0718Y4",10.97000000,"2010-06-01"
"TW000T0718Y4",11.16000000,"2010-06-02"
"TW000T0718Y4",11.23000000,"2010-06-03"
"TW000T0718Y4",10.99000000,"2010-06-04"
"TW000T0718Y4",10.83000000,"2010-06-07"
"TW000T0718Y4",10.81000000,"2010-06-08"
"TW000T0718Y4",10.73000000,"2010-06-09"
"TW000T0718Y4",10.97000000,"2010-06-10"
"TW000T0718Y4",11.08000000,"2010-06-11"
"TW000T0718Y4",11.10000000,"2010-06-14"
"TW000T0718Y4",11.34000000,"2010-06-15"
"TW000T0718Y4",11.42000000,"2010-06-17"
"TW000T0718Y4",11.39000000,"2010-06-18"
"TW000T0718Y4",11.29000000,"2010-06-21"
"TW000T0718Y4",11.22000000,"2010-06-22"
"TW000T0718Y4",11.19000000,"2010-06-23"
"TW000T0718Y4",11.05000000,"2010-06-24"
"TW000T0718Y4",11.02000000,"2010-06-25"
"TW000T0718Y4",11.01000000,"2010-06-28"
"TW000T0718Y4",10.65000000,"2010-06-29"
"TW000T0718Y4",10.55000000,"2010-06-30"
"TW000T0718Y4",10.52000000,"2010-07-01"
"TW000T0718Y4",10.49000000,"2010-07-02"
"TW000T0718Y4",10.47000000,"2010-07-05"
"TW000T0718Y4",10.58000000,"2010-07-06"
"TW000T0718Y4",10.87000000,"2010-07-07"
"TW000T0718Y4",10.94000000,"2010-07-08"
"TW000T0718Y4",10.99000000,"2010-07-09"
"TW000T0718Y4",11.04000000,"2010-07-12"
"TW000T0718Y4",11.15000000,"2010-07-13"
"TW000T0718Y4",11.22000000,"2010-07-14"
"TW000T0718Y4",11.21000000,"2010-07-15"
"TW000T0718Y4",10.91000000,"2010-07-16"
"TW000T0718Y4",10.98000000,"2010-07-19"
"TW000T0718Y4",11.05000000,"2010-07-20"
"TW000T0718Y4",10.98000000,"2010-07-21"
"TW000T0718Y4",11.20000000,"2010-07-22"
"TW000T0718Y4",11.25000000,"2010-07-23"
"TW000T0718Y4",11.30000000,"2010-07-26"
"TW000T0718Y4",11.26000000,"2010-07-27"
"TW000T0718Y4",11.20000000,"2010-07-28"
"TW000T0718Y4",11.14000000,"2010-07-29"
"TW000T0718Y4",11.12000000,"2010-07-30"
"TW000T0718Y4",11.26000000,"2010-08-02"
"TW000T0718Y4",11.28000000,"2010-08-03"
"TW000T0718Y4",11.36000000,"2010-08-04"
"TW000T0718Y4",11.37000000,"2010-08-05"
"TW000T0718Y4",11.32000000,"2010-08-06"
"TW000T0718Y4",11.33000000,"2010-08-09"
"TW000T0718Y4",11.23000000,"2010-08-10"
"TW000T0718Y4",10.98000000,"2010-08-11"
"TW000T0718Y4",10.90000000,"2010-08-12"
"TW000T0718Y4",10.86000000,"2010-08-13"
"TW000T0718Y4",10.88000000,"2010-08-16"
"TW000T0718Y4",10.98000000,"2010-08-17"
"TW000T0718Y4",11.01000000,"2010-08-18"
"TW000T0718Y4",10.89000000,"2010-08-19"
"TW000T0718Y4",10.88000000,"2010-08-20"
"TW000T0718Y4",10.82000000,"2010-08-23"
"TW000T0718Y4",10.73000000,"2010-08-24"
"TW000T0718Y4",10.76000000,"2010-08-25"
"TW000T0718Y4",10.69000000,"2010-08-26"
"TW000T0718Y4",10.80000000,"2010-08-27"
"TW000T0718Y4",10.74000000,"2010-08-30"
"TW000T0718Y4",10.69000000,"2010-08-31"
"TW000T0718Y4",10.91000000,"2010-09-01"
"TW000T0718Y4",10.98000000,"2010-09-02"
"TW000T0718Y4",11.14000000,"2010-09-03"
"TW000T0718Y4",11.15000000,"2010-09-06"
"TW000T0718Y4",11.10000000,"2010-09-07"
"TW000T0718Y4",11.14000000,"2010-09-08"
"TW000T0718Y4",11.15000000,"2010-09-09"
"TW000T0718Y4",11.18000000,"2010-09-10"
"TW000T0718Y4",11.29000000,"2010-09-13"
"TW000T0718Y4",11.33000000,"2010-09-14"
"TW000T0718Y4",11.34000000,"2010-09-15"
"TW000T0718Y4",11.38000000,"2010-09-16"
"TW000T0718Y4",11.44000000,"2010-09-17"
"TW000T0718Y4",11.57000000,"2010-09-20"
"TW000T0718Y4",11.59000000,"2010-09-21"
"TW000T0718Y4",11.55000000,"2010-09-23"
"TW000T0718Y4",11.72000000,"2010-09-24"
"TW000T0718Y4",11.66000000,"2010-09-27"
"TW000T0718Y4",11.66000000,"2010-09-28"
"TW000T0718Y4",11.67000000,"2010-09-29"
"TW000T0718Y4",11.58000000,"2010-09-30"
"TW000T0718Y4",11.57000000,"2010-10-01"
"TW000T0718Y4",11.47000000,"2010-10-04"
"TW000T0718Y4",11.63000000,"2010-10-05"
"TW000T0718Y4",11.55000000,"2010-10-06"
"TW000T0718Y4",11.52000000,"2010-10-07"
"TW000T0718Y4",11.61000000,"2010-10-08"
"TW000T0718Y4",11.57000000,"2010-10-11"
"TW000T0718Y4",11.62000000,"2010-10-12"
"TW000T0718Y4",11.71000000,"2010-10-13"
"TW000T0718Y4",11.66000000,"2010-10-14"
"TW000T0718Y4",11.76000000,"2010-10-15"
"TW000T0718Y4",11.78000000,"2010-10-18"
"TW000T0718Y4",11.65000000,"2010-10-19"
"TW000T0718Y4",11.73000000,"2010-10-20"
"TW000T0718Y4",11.76000000,"2010-10-21"
"TW000T0718Y4",11.83000000,"2010-10-22"
"TW000T0718Y4",11.81000000,"2010-10-25"
"TW000T0718Y4",11.82000000,"2010-10-26"
"TW000T0718Y4",11.81000000,"2010-10-27"
"TW000T0718Y4",11.79000000,"2010-10-28"
"TW000T0718Y4",11.76000000,"2010-10-29"
"TW000T0718Y4",11.74000000,"2010-11-01"
"TW000T0718Y4",11.81000000,"2010-11-02"
"TW000T0718Y4",11.82000000,"2010-11-03"
"TW000T0718Y4",11.93000000,"2010-11-04"
"TW000T0718Y4",11.91000000,"2010-11-05"
"TW000T0718Y4",11.96000000,"2010-11-08"
"TW000T0718Y4",11.93000000,"2010-11-09"
"TW000T0718Y4",11.96000000,"2010-11-10"
"TW000T0718Y4",11.85000000,"2010-11-11"
"TW000T0718Y4",11.76000000,"2010-11-12"
"TW000T0718Y4",11.70000000,"2010-11-15"
"TW000T0718Y4",11.53000000,"2010-11-16"
"TW000T0718Y4",11.52000000,"2010-11-17"
"TW000T0718Y4",11.68000000,"2010-11-18"
"TW000T0718Y4",11.72000000,"2010-11-19"
"TW000T0718Y4",11.76000000,"2010-11-22"
"TW000T0718Y4",11.68000000,"2010-11-23"
"TW000T0718Y4",11.81000000,"2010-11-24"
"TW000T0718Y4",11.81000000,"2010-11-25"
"TW000T0718Y4",11.77000000,"2010-11-26"
"TW000T0718Y4",11.74000000,"2010-11-29"
"TW000T0718Y4",11.64000000,"2010-11-30"
"TW000T0718Y4",11.83000000,"2010-12-01"
"TW000T0718Y4",11.93000000,"2010-12-02"
"TW000T0718Y4",11.96000000,"2010-12-03"
"TW000T0718Y4",11.95000000,"2010-12-06"
"TW000T0718Y4",11.90000000,"2010-12-07"
"TW000T0718Y4",11.93000000,"2010-12-08"
"TW000T0718Y4",11.87000000,"2010-12-09"
"TW000T0718Y4",11.89000000,"2010-12-10"
"TW000T0718Y4",11.90000000,"2010-12-13"
"TW000T0718Y4",11.83000000,"2010-12-14"
"TW000T0718Y4",11.79000000,"2010-12-15"
"TW000T0718Y4",11.85000000,"2010-12-16"
"TW000T0718Y4",11.90000000,"2010-12-17"
"TW000T0718Y4",11.94000000,"2010-12-20"
"TW000T0718Y4",12.03000000,"2010-12-21"
"TW000T0718Y4",12.04000000,"2010-12-22"
"TW000T0718Y4",12.00000000,"2010-12-23"
"TW000T0718Y4",11.97000000,"2010-12-24"
"TW000T0718Y4",11.93000000,"2010-12-27"
"TW000T0718Y4",11.89000000,"2010-12-28"
"TW000T0718Y4",11.92000000,"2010-12-29"
"TW000T0718Y4",11.86000000,"2010-12-30"
"TW000T0718Y4",11.90000000,"2010-12-31"
"TW000T0718Y4",11.96000000,"2011-01-03"
"TW000T0718Y4",11.96000000,"2011-01-04"
"TW000T0718Y4",12.04000000,"2011-01-05"
"TW000T0718Y4",12.05000000,"2011-01-06"
"TW000T0718Y4",11.96000000,"2011-01-07"
"TW000T0718Y4",11.98000000,"2011-01-10"
"TW000T0718Y4",12.00000000,"2011-01-11"
"TW000T0718Y4",12.00000000,"2011-01-12"
"TW000T0718Y4",12.02000000,"2011-01-13"
"TW000T0718Y4",12.04000000,"2011-01-14"
"TW000T0718Y4",11.97000000,"2011-01-17"
"TW000T0718Y4",12.02000000,"2011-01-18"
"TW000T0718Y4",11.94000000,"2011-01-19"
"TW000T0718Y4",11.86000000,"2011-01-20"
"TW000T0718Y4",11.75000000,"2011-01-21"
"TW000T0718Y4",11.80000000,"2011-01-24"
"TW000T0718Y4",11.86000000,"2011-01-25"
"TW000T0718Y4",11.95000000,"2011-01-26"
"TW000T0718Y4",12.02000000,"2011-01-27"
"TW000T0718Y4",11.80000000,"2011-01-28"
"TW000T0718Y4",12.14000000,"2011-02-08"
"TW000T0718Y4",12.10000000,"2011-02-09"
"TW000T0718Y4",12.06000000,"2011-02-10"
"TW000T0718Y4",12.12000000,"2011-02-11"
"TW000T0718Y4",12.16000000,"2011-02-14"
"TW000T0718Y4",12.22000000,"2011-02-15"
"TW000T0718Y4",12.32000000,"2011-02-16"
"TW000T0718Y4",12.31000000,"2011-02-17"
"TW000T0718Y4",12.27000000,"2011-02-18"
"TW000T0718Y4",12.24000000,"2011-02-21"
"TW000T0718Y4",12.06000000,"2011-02-22"
"TW000T0718Y4",11.94000000,"2011-02-23"
"TW000T0718Y4",12.06000000,"2011-02-24"
"TW000T0718Y4",12.18000000,"2011-02-25"
"TW000T0718Y4",11.99000000,"2011-03-01"
"TW000T0718Y4",12.02000000,"2011-03-02"
"TW000T0718Y4",12.15000000,"2011-03-03"
"TW000T0718Y4",12.02000000,"2011-03-04"
"TW000T0718Y4",11.89000000,"2011-03-07"
"TW000T0718Y4",11.92000000,"2011-03-08"
"TW000T0718Y4",11.86000000,"2011-03-09"
"TW000T0718Y4",11.67000000,"2011-03-10"
"TW000T0718Y4",11.73000000,"2011-03-11"
"TW000T0718Y4",11.60000000,"2011-03-14"
"TW000T0718Y4",11.46000000,"2011-03-15"
"TW000T0718Y4",11.32000000,"2011-03-16"
"TW000T0718Y4",11.41000000,"2011-03-17"
"TW000T0718Y4",11.41000000,"2011-03-18"
"TW000T0718Y4",11.58000000,"2011-03-21"
"TW000T0718Y4",11.58000000,"2011-03-22"
"TW000T0718Y4",11.66000000,"2011-03-23"
"TW000T0718Y4",11.80000000,"2011-03-24"
"TW000T0718Y4",11.82000000,"2011-03-25"
"TW000T0718Y4",11.79000000,"2011-03-28"
"TW000T0718Y4",11.87000000,"2011-03-29"
"TW000T0718Y4",11.94000000,"2011-03-30"
"TW000T0718Y4",11.91000000,"2011-03-31"
"TW000T0718Y4",11.92000000,"2011-04-01"
"TW000T0718Y4",11.75000000,"2011-04-06"
"TW000T0718Y4",11.69000000,"2011-04-07"
"TW000T0718Y4",11.64000000,"2011-04-08"
"TW000T0718Y4",11.63000000,"2011-04-11"
"TW000T0718Y4",11.56000000,"2011-04-12"
"TW000T0718Y4",11.63000000,"2011-04-13"
"TW000T0718Y4",11.58000000,"2011-04-14"
"TW000T0718Y4",11.56000000,"2011-04-15"
"TW000T0718Y4",11.49000000,"2011-04-18"
"TW000T0718Y4",11.55000000,"2011-04-19"
"TW000T0718Y4",11.76000000,"2011-04-20"
"TW000T0718Y4",11.83000000,"2011-04-21"
"TW000T0718Y4",11.82000000,"2011-04-22"
"TW000T0718Y4",11.83000000,"2011-04-25"
"TW000T0718Y4",11.84000000,"2011-04-26"
"TW000T0718Y4",11.91000000,"2011-04-27"
"TW000T0718Y4",11.82000000,"2011-04-28"
"TW000T0718Y4",11.84000000,"2011-04-29"
"TW000T0718Y4",11.73000000,"2011-05-03"
"TW000T0718Y4",11.69000000,"2011-05-04"
"TW000T0718Y4",11.61000000,"2011-05-05"
"TW000T0718Y4",11.65000000,"2011-05-06"
"TW000T0718Y4",11.70000000,"2011-05-09"
"TW000T0718Y4",11.76000000,"2011-05-10"
"TW000T0718Y4",11.65000000,"2011-05-11"
"TW000T0718Y4",11.74000000,"2011-05-12"
"TW000T0718Y4",11.62000000,"2011-05-13"
"TW000T0718Y4",11.49000000,"2011-05-16"
"TW000T0718Y4",11.47000000,"2011-05-17"
"TW000T0718Y4",11.54000000,"2011-05-18"
"TW000T0718Y4",11.56000000,"2011-05-19"
"TW000T0718Y4",11.51000000,"2011-05-20"
"TW000T0718Y4",11.41000000,"2011-05-23"
"TW000T0718Y4",11.36000000,"2011-05-24"
"TW000T0718Y4",11.45000000,"2011-05-25"
"TW000T0718Y4",11.52000000,"2011-05-26"
"TW000T0718Y4",11.55000000,"2011-05-27"
"TW000T0718Y4",11.54000000,"2011-05-30"
"TW000T0718Y4",11.66000000,"2011-05-31"
"TW000T0718Y4",11.46000000,"2011-06-01"
"TW000T0718Y4",11.50000000,"2011-06-02"
"TW000T0718Y4",11.37000000,"2011-06-03"
"TW000T0718Y4",11.25000000,"2011-06-07"
"TW000T0718Y4",11.14000000,"2011-06-08"
"TW000T0718Y4",11.19000000,"2011-06-09"
"TW000T0718Y4",11.05000000,"2011-06-10"
"TW000T0718Y4",11.01000000,"2011-06-13"
"TW000T0718Y4",11.15000000,"2011-06-14"
"TW000T0718Y4",10.97000000,"2011-06-15"
"TW000T0718Y4",10.92000000,"2011-06-16"
"TW000T0718Y4",10.90000000,"2011-06-17"
"TW000T0718Y4",10.93000000,"2011-06-20"
"TW000T0718Y4",11.14000000,"2011-06-21"
"TW000T0718Y4",11.05000000,"2011-06-22"
"TW000T0718Y4",11.14000000,"2011-06-23"
"TW000T0718Y4",11.04000000,"2011-06-24"
"TW000T0718Y4",11.18000000,"2011-06-27"
"TW000T0718Y4",11.29000000,"2011-06-28"
"TW000T0718Y4",11.35000000,"2011-06-29"
"TW000T0718Y4",11.43000000,"2011-06-30"
"TW000T0718Y4",11.58000000,"2011-07-01"
"TW000T0718Y4",11.58000000,"2011-07-04"
"TW000T0718Y4",11.67000000,"2011-07-05"
